GCF_000006645_00001 mioC
GCF_003546905_04110 cbeA_2
GCF_003546905_04111 cbtA_1
GCF_003546905_04112 group_7032
GCF_003546905_04113 group_7033
GCF_003546905_04114 group_7034
GCF_003546905_04115 group_7035
GCF_003546905_04119 group_4156
GCF_003546905_04144 group_3023
GCF_003546905_04149 group_3117
GCF_003546905_04150 group_4128
GCF_003546905_04376 group_7036
GCF_003798205_00122 mutS_1
GCF_003798205_02943 group_1711
GCF_003798205_04251 group_4728
GCF_003798205_04252 group_4818
GCF_003798205_04275 group_7037
GCF_003798205_04301 group_1104
GCF_003798205_04303 group_510
GCF_003798205_04304 group_503
GCF_003798205_04305 group_7039
GCF_003798205_04306 group_7040
GCF_003798205_04307 group_7041
GCF_003798205_04308 group_593
GCF_003798205_04309 group_595
GCF_003798205_04310 group_594
GCF_003798205_04317 group_2877
GCF_003798205_04318 group_7042
GCF_003798205_04320 group_199
GCF_003798205_04321 group_198
GCF_003798205_04322 group_7043
GCF_003798205_04323 group_3723
GCF_003798205_04325 group_112
GCF_003798205_04327 group_1432
GCF_003798205_04328 group_1434
GCF_003798205_04329 group_1869
GCF_003798205_04332 group_658
GCF_003798205_04379 group_3733
GCF_003798205_04380 group_3735
GCF_003798205_04381 group_600
GCF_003798205_04382 group_4661
GCF_003798205_04399 group_4671
GCF_003798205_04401 group_2883
GCF_003798205_04402 group_4677
GCF_003798205_04403 group_1882
GCF_003798205_04404 group_4680
GCF_003798205_04405 yhdJ_2
GCF_003798205_04406 group_4686
GCF_003798205_04407 group_4689
GCF_003798205_04408 group_1887
GCF_003798205_04409 group_4693
GCF_003798205_04410 group_4696
GCF_003798205_04414 group_2879
GCF_003798205_04415 group_4698
GCF_003798205_04416 group_4700
GCF_003798205_04417 group_4702
GCF_003798205_04418 group_4704
GCF_003798205_04419 rob_4
GCF_003798205_04420 caf1M_3
GCF_003798205_04421 group_758
GCF_003798205_04422 group_760
GCF_003798205_04423 group_3730
GCF_003798205_04425 group_4711
GCF_003798205_04426 group_4714
GCF_003798205_04427 group_1112
GCF_003798205_04428 group_1890
GCF_003798205_04429 cobS
GCF_003798205_04430 group_1892
GCF_003798205_04433 group_4716
GCF_003798205_04434 group_4718
GCF_003798205_04435 group_4720
GCF_003798205_04436 group_2888
GCF_003798205_04437 group_1437
GCF_003798205_04438 xni_2
GCF_003798205_04439 group_4722
GCF_003798205_04440 recA_3
GCF_003798205_04452 group_1865
GCF_003798205_04453 group_4851
GCF_003798205_04454 group_3700
GCF_003798205_04455 group_4615
GCF_003798205_04457 group_1420
GCF_003798205_04458 group_4617
GCF_003798205_04459 group_1424
GCF_003798205_04460 group_9398
GCF_003798205_04461 group_3702
GCF_003798205_04462 group_9399
GCF_003798205_04465 group_1867
GCF_003798205_04466 group_4623
GCF_003798205_04467 group_4625
GCF_003798205_04468 group_4627
GCF_003798205_04469 noc_4
GCF_003798205_04470 group_7038
GCF_003798205_04471 group_3708
GCF_003798205_04472 group_4629
GCF_003798205_04473 group_4631
GCF_003798205_04474 group_2875
GCF_003798205_04475 group_4633
GCF_003798205_04476 group_4635
GCF_003798205_04477 group_4637
GCF_003798205_04478 group_4639
GCF_003798205_04479 group_1427
GCF_003798205_04480 group_1429
GCF_003798205_04481 group_4641
GCF_003798205_04482 group_3710
GCF_003798205_04483 group_4643
GCF_003798205_04484 group_4645
GCF_003798205_04485 group_4647
GCF_003798205_04486 group_4649
GCF_003798205_04487 group_4651
GCF_003798205_04488 group_4653
GCF_003798205_04489 group_3712
GCF_003798205_04490 group_4655
GCF_003798205_04491 group_481
GCF_003798205_04492 group_476
GCF_003798205_04493 group_475
GCF_003798205_04494 group_478
GCF_003798205_04495 group_4657
GCF_003798205_04496 group_3714
GCF_003798205_04497 group_950
GCF_003798205_04508 group_3719
GCF_003798205_04512 group_1433
GCF_003798205_04513 group_1431
GCF_003798205_04514 group_1870
GCF_003798225_01725 group_9450
GCF_003798225_04352 pla_3
GCF_003798225_04353 group_1920
GCF_003798225_04354 group_776
GCF_003798225_04355 group_2922
GCF_003798225_04356 group_1883
GCF_003798225_04357 group_7044
GCF_003798225_04358 group_4672
GCF_003798225_04359 group_7045
GCF_003798225_04360 bin3_1
GCF_003798225_04361 group_1874
GCF_003798225_04473 group_7046
GCF_003798225_04474 caf1A_3
GCF_003798225_04475 caf1A_4
GCF_003798225_04476 caf1A_5
GCF_003798225_04477 caf1A_6
GCF_003798225_04478 caf1_2
GCF_003798225_04479 group_2886
GCF_003798225_04480 group_4712
GCF_003798225_04489 group_597
GCF_003798225_04490 group_7047
GCF_003798225_04491 group_598
GCF_003798225_04492 group_3716
GCF_003798225_04493 group_504
GCF_003798225_04494 group_506
GCF_003798225_04495 group_505
GCF_003798225_04497 group_1105
GCF_003798225_04499 group_7048
GCF_003798225_04500 group_954
GCF_003798285_00005 group_7049
GCF_003798285_00006 group_7050
GCF_003798285_00007 group_7051
GCF_003798285_00008 group_7052
GCF_003798285_00009 group_7053
GCF_003798285_00010 group_7054
GCF_003798285_00012 group_7055
GCF_003798285_00013 group_7056
GCF_003798285_00014 group_7057
GCF_003798285_00015 group_7058
GCF_003798285_00016 group_7059
GCF_003798285_00019 group_4157
GCF_003798285_00020 group_7060
GCF_003798285_01029 group_7061
GCF_003798285_01067 group_7062
GCF_003798285_01068 group_7063
GCF_003798285_01069 group_7064
GCF_003798285_01070 group_4158
GCF_003798285_01071 group_4159
GCF_003798285_01072 group_4160
GCF_003798285_01073 group_7065
GCF_003798285_01074 group_7066
GCF_003798285_01075 group_7067
GCF_003798285_01076 group_7068
GCF_003798285_01077 group_7069
GCF_003798285_01078 group_7070
GCF_003798285_01079 group_7071
GCF_003798285_01080 group_7072
GCF_003798285_01269 group_746
GCF_003798285_01314 group_724
GCF_003798285_01573 group_441
GCF_003798285_01576 group_1160
GCF_003798285_01577 group_463
GCF_003798285_01578 group_7073
GCF_003798285_01579 group_7074
GCF_003798285_01580 group_7075
GCF_003798285_01581 group_7076
GCF_003798285_01582 group_7077
GCF_003798285_01622 group_7078
GCF_003798285_01623 group_7079
GCF_003798285_01629 group_4161
GCF_003798285_01630 group_7080
GCF_003798285_01631 group_7081
GCF_003798285_01632 group_7082
GCF_003798285_01633 group_4162
GCF_003798285_01634 group_4163
GCF_003798285_01646 group_7083
GCF_003798285_01647 group_7084
GCF_003798285_01648 group_7085
GCF_003798285_01865 group_1088
GCF_003798285_02106 group_7086
GCF_003798285_02157 group_7087
GCF_003798285_02414 group_7088
GCF_003798285_03322 group_7089
GCF_003798285_03484 group_7090
GCF_003798285_03677 group_7091
GCF_003798285_03706 group_7092
GCF_003798305_01048 group_7093
GCF_003798305_02493 group_7094
GCF_003798345_00001 group_7095
GCF_003798345_04316 group_7096
GCF_003798385_04170 group_7097
GCF_003798405_00213 group_7098
GCF_003798405_00214 group_7100
GCF_003798405_00215 group_4164
GCF_003798405_00216 group_7102
GCF_003798405_00217 group_7103
GCF_003798405_00218 group_7105
GCF_003798405_00219 group_7107
GCF_003798405_00220 group_7109
GCF_003798405_00221 group_7111
GCF_003798405_00222 group_7113
GCF_003798405_00223 recE_1
GCF_003798405_00224 group_7118
GCF_003798405_00225 group_7120
GCF_003798405_00226 group_7122
GCF_003798405_00227 group_7124
GCF_003798405_00228 group_7127
GCF_003798405_00229 group_7129
GCF_003798405_00230 group_4166
GCF_003798405_00231 group_4168
GCF_003798405_00232 group_7131
GCF_003798405_00233 group_7132
GCF_003798405_00234 group_7133
GCF_003798405_00235 group_4170
GCF_003798405_00236 group_7134
GCF_003798405_00237 group_7135
GCF_003798405_00238 group_7136
GCF_003798405_00239 group_7137
GCF_003798405_00240 group_7139
GCF_003798405_00241 group_7141
GCF_003798405_00242 group_7142
GCF_003798405_00243 group_7143
GCF_003798405_00244 group_4174
GCF_003798405_00245 group_1510
GCF_003798405_00246 group_7144
GCF_003798405_00247 group_7145
GCF_003798405_00250 group_7146
GCF_003798405_00254 group_4177
GCF_003798405_00255 group_7147
GCF_003798405_00256 group_7148
GCF_003798405_00264 group_7149
GCF_003798405_00436 uvrB_1
GCF_003798405_00437 group_7151
GCF_003798405_00438 group_7152
GCF_003798405_00439 group_7153
GCF_003798405_00440 group_7154
GCF_003798405_00441 group_7155
GCF_003798405_00442 group_7156
GCF_003798405_00443 group_7157
GCF_003798405_00444 group_7158
GCF_003798405_00445 group_7159
GCF_003798405_00446 group_7160
GCF_003798405_00447 group_7161
GCF_003798405_00448 group_7162
GCF_003798405_01757 group_7164
GCF_003798405_01758 group_7165
GCF_003798405_01759 group_7166
GCF_003798405_01760 group_7167
GCF_003798405_01761 group_7168
GCF_003798405_01762 group_7169
GCF_003798405_01763 group_7170
GCF_003798405_01764 group_7171
GCF_003798405_01765 group_7172
GCF_003798405_01766 group_7173
GCF_003798405_01767 group_7174
GCF_003798405_01768 group_7175
GCF_003798405_01769 group_7176
GCF_003798405_01772 group_7177
GCF_003798405_01773 group_7178
GCF_003798405_01774 group_1511
GCF_003798405_01775 group_4175
GCF_003798405_01776 group_7179
GCF_003798405_01777 group_7180
GCF_003798405_01778 group_7181
GCF_003798405_01779 group_7182
GCF_003798405_01780 group_3136
GCF_003798405_01781 group_7183
GCF_003798405_01782 group_7140
GCF_003798405_01783 group_7138
GCF_003798405_01784 group_7185
GCF_003798405_01785 group_4178
GCF_003798405_01786 group_7186
GCF_003798405_01787 group_4172
GCF_003798405_01788 group_4180
GCF_003798405_01789 group_7187
GCF_003798405_01790 group_7189
GCF_003798405_01791 group_4169
GCF_003798405_01792 group_7191
GCF_003798405_01793 group_4167
GCF_003798405_01794 group_7130
GCF_003798405_01795 group_7128
GCF_003798405_01796 group_7125
GCF_003798405_01797 group_7123
GCF_003798405_01798 group_7121
GCF_003798405_01799 group_7119
GCF_003798405_01800 recE_2
GCF_003798405_01801 group_7114
GCF_003798405_01802 group_7112
GCF_003798405_01803 group_7110
GCF_003798405_01804 group_7108
GCF_003798405_01805 group_7106
GCF_003798405_01806 group_7104
GCF_003798405_01807 group_7192
GCF_003798405_01808 group_4165
GCF_003798405_01809 group_7101
GCF_003798405_01810 group_7099
GCF_003798405_01811 group_7193
GCF_003798405_01812 group_1996
GCF_003798405_01961 group_7194
GCF_003798405_03203 group_7195
GCF_003798405_03364 group_7196
GCF_003798405_03843 seqA_1
GCF_003798405_03898 group_7198
GCF_003798405_04019 group_4997
GCF_003798405_04020 group_3849
GCF_003798405_04021 group_6123
GCF_003798405_04022 group_3848
GCF_003798405_04023 group_4996
GCF_003798405_04157 group_5708
GCF_003798425_00029 group_7199
GCF_003798425_00061 group_7200
GCF_003798425_00079 group_7201
GCF_003798425_00080 group_7202
GCF_003798425_00081 group_7203
GCF_003798425_00082 group_7204
GCF_003798425_00083 group_7205
GCF_003798425_00084 der_1
GCF_003798425_00085 group_7207
GCF_003798425_00086 group_7208
GCF_003798425_00088 group_7209
GCF_003798425_00089 group_7210
GCF_003798425_00093 group_7212
GCF_003798425_00260 group_4181
GCF_003798425_00265 group_7213
GCF_003798425_00266 group_7214
GCF_003798425_00270 group_7215
GCF_003798425_00271 group_7216
GCF_003798425_00272 group_7217
GCF_003798425_00288 group_95
GCF_003798425_00289 group_4183
GCF_003798425_00290 group_7218
GCF_003798425_00298 group_4184
GCF_003798425_00300 group_3137
GCF_003798425_00302 group_7219
GCF_003798425_00303 group_7220
GCF_003798425_00304 group_7221
GCF_003798425_00305 group_7184
GCF_003798425_00306 group_4179
GCF_003798425_00307 group_7222
GCF_003798425_00308 group_4171
GCF_003798425_00309 group_7223
GCF_003798425_00310 group_7224
GCF_003798425_00311 group_7188
GCF_003798425_00312 group_4185
GCF_003798425_00313 group_7190
GCF_003798425_00315 group_7225
GCF_003798425_00316 group_7226
GCF_003798425_00317 group_7228
GCF_003798425_00318 group_7230
GCF_003798425_00319 group_7231
GCF_003798425_00320 group_7232
GCF_003798425_00321 group_7233
GCF_003798425_00322 group_4186
GCF_003798425_00323 group_7234
GCF_003798425_00326 group_7235
GCF_003798425_00327 group_3138
GCF_003798425_00328 group_7237
GCF_003798425_00439 group_7238
GCF_003798425_00440 hpaIIM
GCF_003798425_00441 group_7240
GCF_003798425_00442 bspRIM
GCF_003798425_00443 group_7242
GCF_003798425_00444 group_7243
GCF_003798425_00445 group_7244
GCF_003798425_00446 group_7245
GCF_003798425_00448 group_7246
GCF_003798425_00449 group_7247
GCF_003798425_00450 group_7248
GCF_003798425_00451 group_7249
GCF_003798425_00454 group_7250
GCF_003798425_00458 group_7251
GCF_003798425_00462 group_7252
GCF_003798425_00463 group_7253
GCF_003798425_00464 group_7254
GCF_003798425_00465 group_7255
GCF_003798425_00509 group_7256
GCF_003798425_00719 group_4146
GCF_003798425_00720 group_7257
GCF_003798425_00721 group_3139
GCF_003798425_00722 group_7258
GCF_003798425_00723 group_7260
GCF_003798425_00724 group_7261
GCF_003798425_00725 group_7262
GCF_003798425_00726 group_7264
GCF_003798425_00727 group_7265
GCF_003798425_00731 group_684
GCF_003798425_00735 group_7266
GCF_003798425_00736 group_7267
GCF_003798425_00737 group_7268
GCF_003798425_00738 group_7269
GCF_003798425_00739 group_7270
GCF_003798425_00740 group_7271
GCF_003798425_00741 group_7272
GCF_003798425_00742 group_7273
GCF_003798425_00743 group_5922
GCF_003798425_00744 group_1982
GCF_003798425_00745 group_7274
GCF_003798425_00746 group_7275
GCF_003798425_00747 group_7276
GCF_003798425_00748 group_7277
GCF_003798425_00749 haeIIIM
GCF_003798425_00750 group_7279
GCF_003798425_00751 group_489
GCF_003798425_00758 group_7280
GCF_003798425_00759 group_490
GCF_003798425_00761 group_7281
GCF_003798425_00763 group_7282
GCF_003798425_00764 group_7283
GCF_003798425_00768 group_7284
GCF_003798425_00769 group_7285
GCF_003798425_00932 group_4187
GCF_003798425_00933 group_7286
GCF_003798425_00934 group_7287
GCF_003798425_00935 btrH
GCF_003798425_00936 group_7289
GCF_003798425_00937 group_7290
GCF_003798425_00938 ectB
GCF_003798425_00939 pvdA
GCF_003798425_00940 group_7293
GCF_003798425_00944 solA_1
GCF_003798425_00945 group_7295
GCF_003798425_00946 tycC
GCF_003798425_00947 group_7297
GCF_003798425_00948 group_7298
GCF_003798425_00949 group_7299
GCF_003798425_00950 group_7300
GCF_003798425_00951 group_2999
GCF_003798425_00952 group_4188
GCF_003798425_00953 group_4189
GCF_003798425_00959 group_7301
GCF_003798425_00960 group_7302
GCF_003798425_00961 group_7303
GCF_003798425_00962 group_7304
GCF_003798425_00963 group_7305
GCF_003798425_00964 group_7306
GCF_003798425_00965 group_7307
GCF_003798425_00966 group_7308
GCF_003798425_00969 group_7309
GCF_003798425_00970 group_7310
GCF_003798425_00971 group_7311
GCF_003798425_00972 group_2897
GCF_003798425_00974 group_7312
GCF_003798425_00975 group_7313
GCF_003798425_00985 group_7314
GCF_003798425_00986 group_7315
GCF_003798425_00989 group_1140
GCF_003798425_01409 group_7316
GCF_003798425_01411 group_7317
GCF_003798425_01412 group_7318
GCF_003798425_01413 group_7319
GCF_003798425_01414 group_7320
GCF_003798425_01415 group_7321
GCF_003798425_01416 group_7322
GCF_003798425_01417 group_7323
GCF_003798425_01418 group_7324
GCF_003798425_01868 group_7325
GCF_003798425_01869 group_7326
GCF_003798425_01875 group_7327
GCF_003798425_01876 group_7328
GCF_003798425_01877 group_7329
GCF_003798425_01878 group_7330
GCF_003798425_01879 group_7331
GCF_003798425_01880 group_7332
GCF_003798425_01896 group_7333
GCF_003798425_01901 group_7334
GCF_003798425_02027 group_7335
GCF_003798425_02028 group_7336
GCF_003798425_02029 group_7337
GCF_003798425_02031 group_7338
GCF_003798425_02136 group_7339
GCF_003798425_02169 group_7340
GCF_003798425_02187 group_8505
GCF_003798425_02188 group_1146
GCF_003798425_02258 yfjZ_3
GCF_003798425_02259 group_7342
GCF_003798425_02260 group_7343
GCF_003798425_02262 group_7344
GCF_003798425_02263 group_7345
GCF_003798425_02266 group_7346
GCF_003798425_02267 group_7347
GCF_003798425_02268 group_7348
GCF_003798425_02269 group_7349
GCF_003798425_02297 group_9654
GCF_003798425_02298 group_9753
GCF_003798425_02301 group_8527
GCF_003798425_02495 group_7350
GCF_003798425_02520 group_7351
GCF_003798425_03116 group_7352
GCF_003798425_03117 group_7236
GCF_003798425_03118 group_7353
GCF_003798425_03119 group_7354
GCF_003798425_03120 group_7355
GCF_003798425_03121 group_7356
GCF_003798425_03122 group_7357
GCF_003798425_03123 group_7358
GCF_003798425_03124 group_7359
GCF_003798425_03125 group_7229
GCF_003798425_03126 group_7227
GCF_003798425_03127 group_7360
GCF_003798425_03129 group_4190
GCF_003798425_03134 group_7361
GCF_003798425_03137 group_7362
GCF_003798425_03138 group_7363
GCF_003798425_03139 group_7364
GCF_003798425_03141 group_7365
GCF_003798425_03142 group_4176
GCF_003798425_03143 group_1512
GCF_003798425_03146 group_7366
GCF_003798425_03147 group_7367
GCF_003798425_03150 group_460
GCF_003798425_03754 group_4191
GCF_003798425_03755 group_4192
GCF_003798425_03975 group_7368
GCF_003798425_03976 group_1962
GCF_003798425_03982 group_7369
GCF_003798425_03983 group_7370
GCF_003798425_03993 group_7371
GCF_003798425_03994 group_7372
GCF_003798425_03995 group_7373
GCF_003798425_03996 group_7374
GCF_003798425_04164 ycaO_2
GCF_003798425_04167 group_3120
GCF_003798425_04168 group_4132
GCF_003798425_04287 group_7375
GCF_003798425_04288 group_4182
GCF_003798425_04296 group_7376
GCF_003798425_04297 group_9671
GCF_003798425_04298 group_7377
GCF_003798425_04301 group_832
GCF_003798425_04302 group_7378
GCF_003798425_04303 group_7379
GCF_003798425_04304 group_7380
GCF_003798425_04365 group_7381
GCF_003798425_04481 group_7382
GCF_003798425_04484 group_7383
GCF_003798445_00096 group_7384
GCF_003798445_00165 group_2988
GCF_003798445_00169 group_7385
GCF_003798445_00513 group_427
GCF_003798445_00570 group_382
GCF_003798445_01109 group_1956
GCF_003798445_01114 group_7387
GCF_003798445_02077 group_3135
GCF_003798445_02359 intA_6
GCF_003798445_02360 group_7389
GCF_003798445_02361 group_7390
GCF_003798445_02362 group_7391
GCF_003798445_02363 group_7392
GCF_003798445_02364 group_7393
GCF_003798445_02365 group_7394
GCF_003798445_02369 group_7395
GCF_003798445_02372 group_7396
GCF_003798445_02373 group_7397
GCF_003798445_02376 group_7398
GCF_003798445_02377 hsdM
GCF_003798445_02378 hsdS
GCF_003798445_02379 group_7401
GCF_003798445_02380 group_7402
GCF_003798445_02381 group_7403
GCF_003798445_02382 group_7404
GCF_003798445_02769 group_7405
GCF_003798445_02771 group_7406
GCF_003798445_02772 group_7407
GCF_003798445_03126 rmf
GCF_003798445_03425 group_579
GCF_003798445_03646 group_7409
GCF_003798445_03896 group_7410
GCF_003798445_03925 group_7411
GCF_003798445_03926 group_7412
GCF_003798445_03927 group_4194
GCF_003798445_03934 group_7413
GCF_003798445_03935 group_7414
GCF_003798445_03936 group_7415
GCF_003798445_03937 group_7416
GCF_003798445_03938 group_7417
